TotalDisplacement 49780425
MaxDisplacement 9936
NumCells 51382
c47305 33990 6104
c26148 34056 58016
c43047 33528 13664
c16768 33528 -60424
c758 33726 -51856
c16811 33528 -22120
c30578 31878 7616
c3157 34452 10640
c30501 33462 3584
c34430 34188 -43288
c30891 33792 -46312
c36425 33726 -6496
c24013 33396 41384
c49620 34848 -18592
c3149 33528 43400
c2826 33660 -45808
c38874 33858 26768
c28742 34452 4592
c12063 33198 -23128
c32481 32142 23744
c9849 34122 3584
c48649 26994 61544
c24 33330 16688
c31084 33132 -53872
c21506 33066 -12040
c22107 34122 -41776
c22209 34254 15680
c41561 30030 -10528
c42467 34254 -48832
c36274 32142 7616
c36554 32538 57512
c8914 34188 58016
c20735 33924 -47824
c9404 31878 -45304
c46239 30822 -10024
c16663 34518 9632
c10225 33528 -7504
c18487 33792 27272
c15577 34188 9128
c29993 33792 40376
c13568 34386 14168
c10197 33924 43400
c22491 35046 -19096
c28844 34056 -22120
c40420 33528 -50344
c38599 28842 -19600
c6292 34320 -22120
c41294 33594 61040
c50977 34650 4088
c2998 31944 -11536
c27870 31350 -36736
c3874 33528 -7000
c12927 33594 -12040
c11941 34254 58520
c14498 33858 42392
c935 33528 -24136
c48901 33726 59528
c24173 33594 -21616
c32730 33660 -50344
c49640 33990 39872
c4505 34386 54992
c25749 32208 44912
c49600 31548 46928
c35078 32340 -11536
c21068 33660 -36232
c9128 33528 -33208
c46570 32934 23240
c14533 33528 -35224
c15845 33858 -49840
c49983 33924 16184
c50416 34320 9128
c28861 34122 26768
c49283 33792 39368
c3155 33990 -29680
c37051 32934 -50848
c44088 34056 -45808
c19345 34254 -22624
c7683 34254 -32200
c17777 29502 3080
c35994 34188 -46312
c30208 33396 42896
c41346 34188 -45808
c14605 31350 -10024
c2255 33792 21728
c28548 34056 11144
c8844 33462 27776
c20803 32604 -29176
c11531 34254 -46816
c8626 34122 49448
c34894 34584 -46312
c51121 33396 -37744
c43412 32010 -45304
c7280 33990 -6496
c26080 33792 -5992
c49317 30558 -10528
c14463 28050 -26152
c32006 33132 44912
c756 34122 -21616
c38400 34188 40376
c24476 34254 59024
c27345 32538 44408
c10974 33660 20720
c14982 33330 11648
c22826 34056 -40768
c15354 34782 8624
c20019 32670 57512
c13309 32208 -5488
c49794 33792 21224
c6628 33462 -21112
c1988 34518 -46816
c7207 32406 -45304
c46836 34452 -45808
c38522 34650 8120
c9806 32340 45416
c34607 34782 10136
c18670 32868 -29176
c13987 34650 -31192
c49100 34716 14672
c34597 32802 -45304
c41030 33924 -7504
c12207 34056 38864
c12448 33528 28280
c50054 34650 -46816
c50314 34452 11144
c30619 34254 -23128
c44830 32340 -28672
c43036 33726 27776
c44680 34980 10640
c41776 34452 -23632
c34149 32868 -12544
c4029 34518 -6496
c17823 32340 60536
c22328 32868 45416
c15836 34056 -24136
c26424 33726 11648
c35253 32736 -24640
c5889 32604 -5488
c27592 34386 -47320
c35811 34782 -23128
c7292 32802 28784
c46824 34782 -22624
c16872 34386 52976
c329 32406 -11032
c46427 34980 -23632
c11860 35046 9632
c32907 33858 27776
c8861 33858 -48328
c15435 34848 9128
c38024 32274 18200
c50696 32340 -28168
c38897 33858 22232
c23330 33990 27776
c41475 34584 -24136
c36436 34254 -41776
c11546 34584 58016
c23821 34056 40880
c14653 34386 -20608
c47610 34320 -5992
c14853 30030 3080
c39845 34056 44912
c20069 34650 -21616
c13682 33264 -24640
c39607 34518 52976
c5852 33792 -17080
c22095 33198 -45304
c50880 34650 14168
c28848 35310 -23128
c15667 34386 -54376
c4790 34452 40880
c38937 33396 -12544
c8480 34848 -46312
c41902 34716 -42280
c36272 33264 -13048
c43694 33990 22232
c9409 35244 -22120
c13099 33924 -35224
c5126 34122 19208
c4193 32802 51464
c38002 33792 -24640
c25918 35508 -23632
c43934 33792 28280
c36762 35508 -24136
c14300 32868 22736
c3878 32736 -51352
c30200 35442 -22624
c35602 34056 27272
c10071 30822 -10528
c10714 34056 -17080
c41362 33594 12152
c48768 34122 27776
c34873 34518 -47320
c36104 33924 -25144
c43382 32868 60536
c31426 34188 27272
c42619 33792 41384
c46522 34452 -24640
c24236 34584 39368
c27320 31878 18704
c36612 33660 45920
c8287 33528 -34720
c27144 33990 12152
c19467 34056 -35728
c9147 34254 -57904
c19957 34782 39872
c25100 34188 -51352
c49293 33990 -12040
c289 34452 -25144
c41076 34056 45416
c5908 33000 24248
c29866 34980 9128
c23078 34254 27776
c50653 34386 -21112
c31087 34650 59024
c317 35178 10136
c40245 34386 12152
c9353 34188 41384
c13698 33198 43904
c33180 35310 -21616
c17480 35046 -21112
c37441 33528 37352
c48433 34320 27272
c51010 34320 -12544
c17047 34320 -17080
c11139 34254 -12040
c39654 34056 28280
c2929 34650 61040
c50505 34122 -59920
c692 34254 -27664
c2412 33792 41888
c7325 34716 11144
c49199 33330 -45304
c7228 34188 41888
c49351 33396 -11536
c40567 35112 9128
c8394 33198 28784
c31308 33000 -55384
c14326 33066 44408
c10159 33264 -29176
c3210 33528 24248
c4877 34848 -17584
c9900 34584 41888
c44696 34386 27776
c47391 33462 -45304
c27640 34980 -46312
c27247 33792 37352
c8856 34848 -45808
c36218 33594 43904
c2973 27654 -4480
c48340 33594 44408
c11336 27258 36848
c7185 34980 40376
c34256 34122 -13552
c39337 30954 -3976
c21186 34584 41384
c26761 33660 19712
c15649 28710 -4480
c8799 33990 43904
c7789 34584 44912
c3852 34254 42392
c12462 34452 28280
c40731 33924 60536
c15929 34980 -25144
c24326 34848 14672
c42715 34716 15176
c40624 34782 -12040
c21345 32868 -28672
c43372 35376 9128
c15676 33198 23744
c9462 34122 44408
c5210 31086 -10528
c2971 32274 7616
c47098 32406 7616
c47580 33462 -16576
c24941 33594 -34216
c45923 33660 -34720
c22345 34518 43904
c40154 34848 11144
c13643 34716 58016
c31103 34320 -27160
c50274 34848 -12544
c4882 34980 41888
c47748 34650 6104
c34288 35310 8624
c14234 34518 27776
c28517 32736 -28168
c50496 32604 29288
c12428 33726 36344
c17610 33462 28784
c44325 33198 -33712
c34546 33792 -11536
c48386 34188 -7000
c20607 33264 -28672
c10239 34122 36344
c50359 35838 -23128
c9660 35112 -46312
c17455 34056 24248
c37734 33528 48944
c40630 35046 -46816
c23998 33132 -5488
c24844 34848 15176
c21811 34584 -27160
c36487 34716 -5992
c942 34056 13664
c43641 33396 -28168
c11143 33858 -40264
c9703 34452 -35728
c27344 34122 35840
c40632 33594 28784
c24687 34650 36344
c16886 34188 -13048
c34080 34716 28280
c30413 34716 49952
c9072 35112 -24640
c31235 32142 46424
c45786 34122 51968
c20820 28578 -26152
c29848 32406 18200
c41414 33990 -34216
c6825 34650 44408
c45436 35112 11144
c15492 34452 27272
c24000 33858 28784
c28196 32538 46424
c42931 34848 5096
c2435 31350 -10528
c3758 33528 -29176
c7362 33792 -28168
c1791 28182 36848
c23101 34584 45920
c44095 31878 -4984
c11141 32340 -3472
c2780 34914 -6496
c23815 34980 45920
c14235 28578 36848
c35918 34980 57008
c6947 30558 47936
c40407 32406 -3976
c25398 34584 27272
c25310 34188 -56392
c33546 34650 42392
c30762 33792 -34720
c23393 34452 -43792
c14800 33792 -29176
c31673 34848 39368
c76 34452 60536
c45701 31350 -14560
c679 34386 -9520
c15946 34782 -58408
c34935 33990 28784
c6728 33462 46424
c13466 33066 -16072
c15803 31548 47432
c16094 34452 37352
c26117 32604 -3472
c28993 32736 29792
c22018 34980 45416
c32257 34056 48944
c46876 34122 28784
c13185 34056 42896
c29364 35244 45920
c6149 35046 39872
c12134 33528 29288
c24243 34716 27272
c30006 33000 48440
c24619 34518 12152
c50901 34122 11648
c49423 34518 52472
c25662 34056 -50344
c27151 33660 46928
c43923 35442 9632
c5734 33000 22736
c25005 34386 -50848
c17083 34452 -35224
c29349 34782 14168
c36259 35244 40880
c30942 35376 40376
c38408 33924 -28168
c22272 33792 -28672
c33411 33660 -2968
c32643 35046 8120
c20531 35376 44912
c26916 32670 -3976
c19249 34782 3584
c28063 33594 60032
c12551 35442 10136
c30652 34122 -49840
c28335 34452 -7000
c45158 34188 -448
c7508 34782 27776
c23505 34188 -28672
c12891 34782 -9520
c28862 35574 9632
c39273 34452 42896
c13746 34122 46424
c12851 34848 -40768
c37345 33792 29288
c11970 34848 16184
c25341 34914 42392
c26127 34254 46424
c23233 33924 -29176
c16478 34980 27272
c49687 35244 42896
c40015 34584 -35224
c4868 34848 58016
c41839 34584 48944
c28388 33858 -45304
c17331 35508 45416
c41799 35244 -45808
c8317 34320 -29176
c27292 34056 -11536
c7544 34650 -27664
c47530 34914 27776
c42167 34056 -5488
c27346 33924 -2968
c2574 34584 -28168
c5088 34518 -32704
c40910 34980 -27160
c36710 34122 -34216
c4933 33726 23744
c18524 30690 17696
c19101 33660 -61936
c31787 32538 18704
c8035 34650 12152
c47968 34848 -49336
c41952 35640 45920
c11147 34980 -26656
c23864 33858 51464
c29415 34650 -51856
c42816 32274 47936
c31032 34782 -47320
c12164 34386 16688
c36362 32670 7616
c44280 34782 46424
c39660 33264 29792
c21083 33660 -33208
c19184 35772 45920
c50813 33132 -15568
c5590 33792 -37744
c7701 34188 -2968
c35325 35574 8624
c17573 34452 -28672
c29740 32934 -3976
c25983 33198 -3976
c818 35904 44912
c45287 34584 -8512
c20953 34386 11648
c49956 34716 -28168
c6535 36036 -23632
c49421 35178 -9520
c22276 32934 -4984
c44823 34254 28784
c48575 34584 -13552
c15148 34650 52976
c2931 33924 -34720
c37276 33462 -11032
c38219 36168 -24136
c12252 34452 46928
c15938 29766 -4480
c19161 34848 -28168
c18336 34188 35336
c48554 34980 41384
c48454 34848 46928
c5930 33924 -37744
c28653 34848 -28672
c28423 34122 -29680
c19367 33528 -15568
c43351 33462 -3976
c14944 34584 -17080
c15182 33726 -3976
c11159 35904 45416
c38217 35112 -27160
c45707 35112 48944
c45569 35244 58016
c19877 33990 -3976
c42345 34980 -28672
c20163 34320 -11536
c32186 28974 36848
c6032 35046 52976
c14283 34452 -2968
c42565 34320 -952
c10648 32406 30296
c27257 35046 -12040
c8567 27258 -55888
c37152 33594 50960
c13246 33198 -16072
c47641 35310 4088
c6537 34782 19208
c466 33330 17192
c49066 35442 8120
c19222 34980 28280
c8774 33990 -4984
c45157 34716 -29176
c36892 29106 36848
c35538 35310 46424
c1698 33264 47432
c33652 32670 -61432
c31981 35112 28280
c16799 29238 36848
c20500 35046 52472
c20361 35970 -22624
c44855 31350 -15064
c43935 31746 -15064
c21565 35244 -12544
c3003 34254 -3976
c12043 32538 -10024
c36606 34584 13664
c51360 34518 -3976
c45057 34254 -29680
c13562 35178 44408
c43838 34716 -35224
c36269 35310 15680
c11777 34320 -3472
c36395 33726 -11032
c1797 33792 -15568
c49964 33990 -40264
c30153 34584 -11536
c44474 33660 29792
c23362 35508 -28168
c36295 35442 46424
c28668 34848 -50344
c26951 34584 -3472
c10866 34056 29792
c629 34122 17192
c8656 35508 -28672
c35484 34914 -49840
c47454 34452 29288
c34224 35574 -27664
c29148 33990 50960
c19546 36102 -23128
c50716 34518 -34216
c3885 34650 28784
c26069 30822 -4480
c38958 35112 -26656
c492 35508 -27160
c41896 35376 -40768
c20258 34914 28784
c6252 35838 -27664
c45995 34716 -34720
c42567 35178 -18088
c26508 35310 -47320
c2591 34848 -35224
c27015 29502 30800
c49101 35376 16184
c45280 34848 -3472
c21787 35244 -29176
c47176 35706 46424
c46407 34386 -29680
c32703 34650 35840
c36008 33330 30296
c44183 34320 34832
c44840 31482 -36736
c206 31086 -4480
c30764 35178 -49840
c20195 34848 -11536
c31585 34584 -36232
c27489 34650 -34216
c17475 35112 -3472
c7514 34320 29792
c30073 31218 17696
c16213 34980 -5488
c2034 34848 48440
c13184 35112 -51352
c11760 32406 -10528
c2632 34848 50456
c16204 35244 -26656
c48775 31350 -4480
c39798 34782 -3976
c50461 35112 -43288
c1157 35178 16688
c44826 34386 13160
c33115 34848 -34720
c34555 33660 56
c24654 31614 -4480
c43683 35112 -56392
c20786 34716 -2968
c31965 34518 -29680
c5783 35244 34832
c7361 34914 17192
c27213 36168 45416
c39687 31878 -4480
c9377 34716 29792
c20767 34518 50960
c46490 34716 34328
c30567 35178 36344
c46262 35376 -3472
c38949 35244 -58912
c15168 34914 50960
c25000 29898 30800
c716 35244 -50344
c43663 33924 56
c42223 35640 58016
c24157 35376 -26656
c23642 35178 59024
c17216 35046 -3976
c25625 35376 -29176
c48194 35046 -4984
c11524 35046 49448
c19045 32142 -4480
c41647 35640 -26656
c2156 34782 -29680
c27673 34320 -37744
c36788 35904 -28168
c37773 34980 37352
c36328 34452 -7504
c39468 35640 -27160
c9672 34254 51464
c36017 35508 -12544
c40925 35508 -29176
c43019 30294 3080
c17280 35376 35336
c38199 35508 10640
c21998 35640 -3472
c38625 34980 -2968
c33733 35112 29288
c45154 36102 -27664
c4569 34980 47432
c10877 35244 -13048
c13815 35640 34832
c38037 35376 -49336
c2105 35442 14168
c36288 35046 -9016
c8498 32802 -10024
c20060 34122 30296
c47100 35244 -2968
c6121 35244 27272
c35958 35508 -49336
c47855 34518 30296
c22950 30690 30800
c12237 34386 51464
c28440 33198 33824
c29698 35178 27776
c12340 35310 -3976
c49454 35178 -29680
c16588 32406 -4480
c30517 35904 -3472
c46189 35112 29792
c38040 35574 35840
c32404 36036 -28672
c22246 31086 30800
c33617 35244 29792
c36627 35574 -3976
c19869 36300 45416
c21740 35508 -2968
c24994 34782 26768
c10313 35310 -29680
c22549 34386 -11032
c35979 34782 51464
c17548 34914 30296
c48537 31482 30800
c33375 35574 -9520
c47175 30558 3080
c32294 34188 -38248
c49515 33858 -33712
c9379 35376 47432
c30184 35508 35336
c31780 35442 26768
c16979 35772 -2968
c13440 35310 51968
c40976 35574 16688
c12627 35376 -7504
c26655 32802 31304
c38411 35112 4592
c21827 35376 15176
c27443 35046 28784
c8931 35772 -27160
c47587 32934 31304
c6473 35112 -59416
c7127 35046 59528
c5682 34320 -38248
c7520 35112 -17584
c28602 33528 31808
c6173 35178 61040
c2383 35904 34328
c5738 36432 -28168
c12389 34782 -2464
c3671 35838 36344
c32740 35508 29288
c7270 33858 31304
c45297 36498 -27664
c27040 34386 33824
c29823 36168 -3472
c41810 33924 31808
c37829 35772 -26656
c1116 35574 -18088
c35594 35046 -35224
c33082 35574 -29680
c9984 33990 47936
c11429 31878 30800
c21500 34650 47936
c42820 35706 9632
c12277 36300 34328
c27226 36300 -27160
c27732 34254 31304
c7513 35244 12152
c4418 34188 56
c40773 35574 10136
c5692 29370 36848
c41641 35838 -29680
c30264 34980 -8008
c19454 36036 -2968
c941 35046 -2464
c469 35310 30296
c15482 34122 -40264
c43197 35244 -35728
c5038 35706 -57904
c11488 35904 -26656
c21101 34056 32816
c10090 34782 33824
c25786 35310 -35224
c10167 35640 15176
c35603 35112 -42280
c9627 34716 -17080
c37377 34980 14672
c36369 36564 -28672
c13264 35376 -34720
c9367 35178 -32200
c42229 35640 29792
c48352 36564 45920
c6513 35508 -42280
c43431 34452 56
c7005 35442 51464
c34862 35706 30296
c36631 36630 46424
c3871 33858 33320
c92 34584 24248
c38537 35112 -61936
c28311 34122 -61432
c2170 35772 29288
c4934 36432 -29176
c7022 32274 30800
c17156 35904 27272
c4118 36036 29792
c42559 36564 -27160
c6659 34716 56
c29042 35904 29288
c8603 35442 -12040
c28970 33858 2576
c17801 36432 34328
c33400 34650 31304
c14037 35112 37352
c3676 35706 33824
c16380 36102 30296
c8757 35376 -952
c44928 36762 46424
c44602 35310 -31696
c16828 32670 -10528
c20214 35376 -5488
c7586 36102 -29680
c26830 29766 36848
c50670 35046 31304
c48809 35046 -34216
c46060 34452 32816
c28376 35310 28784
c45046 33396 24752
c42201 34518 33320
c11464 36300 -26656
c963 35640 -13048
c5146 34056 31808
c41351 34584 24752
c15434 36960 -28672
c37730 34914 33320
c11374 32670 30800
c33727 33990 -38752
c15480 34452 31808
c26359 36564 46928
c7214 35706 28784
c22586 34980 56
c27755 35442 17192
c43664 36828 46928
c5510 31086 -30184
c1999 36168 29288
c50508 36894 -27664
c8082 36432 29792
c11150 33792 32312
c31174 36498 30296
c25072 36828 45920
c2329 35706 51968
c1766 35310 31304
c14038 35838 28784
c25995 33858 53480
c14777 33660 25256
c35977 36432 35336
c44292 36234 -58408
c16251 36102 33824
c8629 34650 -11032
c12107 35442 -35224
c3269 36432 -3472
c13847 34848 31808
c11320 34980 -17080
c22845 36696 -27160
c47661 31482 -30184
c2745 35112 31808
c12001 33066 30800
c12171 35178 33320
c24697 35838 10136
c39929 35970 9632
c2426 34188 32312
c36782 35310 -34216
c25535 35574 -47320
c5462 35706 31304
c240 34782 -32704
c41476 35376 -50344
c224 35376 11144
c47562 34056 -33208
c37326 34584 32312
c42336 33726 -16576
c46941 35508 -7504
c3713 36564 35336
c37502 36234 28784
c45479 36036 48440
c38925 35640 16184
c5477 34122 25760
c49749 36564 29288
c49427 34980 32312
c8223 36828 34832
c24840 35508 31808
c23461 34650 25760
c7996 35904 31808
c15216 36828 29792
c30245 35442 -46816
c15804 36498 35840
c36235 34584 -37744
c10184 34716 -38248
c45988 35310 -2464
c28195 35574 52472
c6541 35046 -8512
c20561 35442 -8512
c5176 34518 -38752
c1889 36168 44912
c38305 36102 31304
c39252 36234 36344
c37068 35244 32312
c35118 34914 -38752
c30470 35508 -18592
c23666 35574 33320
c9792 36630 35840
c2188 35112 5096
c32386 35574 -2464
c50337 35376 32816
c43165 31746 -30184
c32258 34848 25256
c42213 33462 -16072
c30531 33462 30800
c26233 35574 -19096
c49717 35508 -34720
c39323 35310 -50848
c6323 35838 -2464
c31668 34122 2576
c51116 34914 -33712
c2470 34848 -33208
c40563 33264 -54880
c50860 35970 -19096
c49957 36168 31808
c22000 29502 -19600
c19471 36366 31304
c46486 35640 10640
c21308 35574 59528
c19744 37026 30296
c37164 35442 -34216
c27761 35970 -46816
c40341 35574 -51856
c38604 35112 -38248
c1736 36762 35840
c4788 30162 36848
c9407 33594 30800
c11601 36300 31808
c7635 30294 36848
c725 35508 28280
c23195 36498 33824
c6980 34188 -15568
c31862 36498 3584
c9113 36894 35840
c36245 33990 -20104
c47532 36498 28784
c48406 35376 -33208
c18266 35640 9128
c8868 35772 32816
c20868 36564 31808
c48829 34716 -37744
c7015 35244 -17080
c770 35376 5096
c37066 37092 -28168
c32714 35508 12152
c28270 35508 -46312
c19401 35904 32312
c42452 35442 50960
c1324 35574 17192
c12326 36234 -46816
c30480 35574 -59920
c28463 34650 13160
c29936 35904 -34720
c16378 37158 30296
c38055 36762 31304
c42277 36498 36344
c41700 34386 -20104
c23114 36102 33320
c40804 34584 -53872
c2535 36894 31304
c25730 32142 -15064
c23935 34518 11648
c21611 36498 33320
c47714 34914 -32704
c31159 37026 31304
c47934 35376 -36232
c12947 35904 -448
c22993 36234 10136
c35578 35046 11648
c41259 37092 46928
c10540 34254 -60928
c5760 36564 -61936
c29570 34914 13160
c36949 36960 31808
c18931 35178 25760
c9327 36960 35336
c25759 37092 35336
c5301 36696 -3472
c42062 35640 -5488
c17814 33330 12656
c28918 36630 28784
c2341 35640 -45808
c40106 36696 45416
c685 35244 56
c1399 34716 -15568
c25561 35574 49448
c13399 34650 -1456
c2262 33990 20216
c44744 35376 -8008
c19855 36168 -448
c21577 36168 -46312
c19731 35772 24248
c1048 35640 -35224
c42113 35244 -38248
c47916 35244 -11536
c42135 35310 -33712
c47124 35442 13160
c13721 36960 29288
c40703 37290 30296
c32771 35574 -33712
c25884 37224 35336
c24561 36762 28784
c46236 36432 47432
c13101 33990 30800
c22931 37224 34832
c10377 35640 5096
c827 35904 -36232
c3803 36300 32312
c34943 35706 -33712
c48722 36102 -47320
c43759 35508 56
c12707 35640 -8008
c43178 36432 32312
c3048 36036 32816
c10595 34386 -16072
c40914 35178 47936
c49817 31746 17696
c41253 35574 -47824
c48968 32142 -36736
c25498 34122 60032
c43459 35706 25760
c29953 35376 25256
c8320 35244 -15568
c29314 36102 -34216
c23130 35772 -8008
c48290 36036 -8008
c24560 35838 -33712
c37312 36960 -3472
c14554 34254 -45304
c11030 28710 61544
c25050 35838 -47824
c6863 35046 -32704
c18566 34782 23744
c22375 32142 -30184
c28837 35310 -32704
c22604 35772 24752
c119 35706 -57400
c13823 35904 25256
c47354 36102 17192
c19761 32274 3080
c43659 35838 -54376
c48560 33198 -15064
c46703 31878 -14560
c539 30426 36848
c27095 35046 -53368
c38160 36102 -4984
c50949 34914 -11032
c30553 35574 15680
c35522 34122 30800
c36551 37422 31304
c22258 32934 -10528
c37566 36564 32312
c27798 35508 -11536
c44812 33990 23240
c51351 36762 -47320
c16043 35244 -14056
c37147 36366 9632
c50921 36036 25256
c33913 37554 30296
c9442 33726 -44800
c49971 34782 -16072
c34733 35706 -1456
c4459 34518 23240
c6531 37356 31808
c3240 36696 47432
c43123 35640 48944
c40523 35310 23744
c40241 34650 -16576
c17285 35310 -60424
c38596 36168 32816
c26513 35046 23240
c31560 35772 -12544
c46515 35574 -1960
c15859 35244 14672
c29515 32142 17696
c24368 36432 32816
c32998 36696 32816
c30933 32538 3080
c41289 35904 -18592
c35019 36036 -36232
c37912 36036 9128
c33536 35508 -38248
c13473 36498 -19096
c21734 35046 -16072
c46146 35046 -40264
c2266 34320 19712
c31469 29238 61544
c21025 36168 25256
c38112 36300 24752
c22909 36366 16688
c35536 36432 -952
c33828 36432 -448
c12896 35640 14672
c23530 35838 23744
c12620 36564 25256
c39167 35706 -32704
c34402 34914 38864
c38329 35310 47936
c48276 35046 -39760
c4025 36366 -34216
c30350 37092 29288
c27680 35838 -8512
c14421 35772 56
c51325 33462 -15064
c34647 35706 -39760
c39796 36828 24752
c24445 35178 20216
c28929 34782 -16576
c47981 34188 -54880
c36502 36630 -34216
c30756 35442 6104
c21362 35904 5096
c45882 35838 50960
c32682 36234 -60424
c33376 33594 12656
c620 35838 -32704
c43257 36960 24248
c47293 34914 -42784
c18068 36102 -2464
c37427 36102 -47824
c31191 35178 -11032
c44211 35310 -16576
c38287 36234 25760
c28482 34386 -44800
c32524 34914 -44296
c11592 33924 -55384
c35120 34518 30800
c50831 36234 -33712
c36723 35574 23240
c49055 36036 -33208
c18604 36168 48944
c25586 35772 16184
c38646 36168 -33208
c20866 35508 19712
c48770 34782 22232
c18254 37092 25256
c14950 35706 -35728
c22492 35772 -35224
c29073 35310 -16072
c25861 35772 -17080
c34194 36036 50456
c23667 35904 -17080
c5159 36102 -35728
c50223 35838 2576
c18428 36762 25760
c46953 36102 -32704
c20075 35904 -25144
c39117 28182 -55888
c1193 36960 32312
c6208 35640 -7504
c20509 32274 -30184
c41806 35706 52472
c4562 34320 20720
c45466 35706 -12040
c7105 35574 -32200
c1600 32538 17696
c46818 35442 -16072
c20071 35904 -13048
c1319 36564 -33208
c2364 35838 23240
c27770 36366 17192
c40918 36102 6104
c40086 33726 -15064
c49613 36894 -46816
c7792 35046 -44800
c36422 36102 -30688
c43885 35772 -15568
c14999 35772 26264
c40070 36300 -8008
c29464 32802 3080
c4164 34056 22736
c50964 36366 23744
c5091 35376 -13552
c23312 36234 61040
c13332 36432 -17080
c39871 36564 -13552
c26354 35904 26264
c44958 36564 -17080
c5144 36234 -16576
c6370 36498 -32704
c9363 34650 30800
c19336 36036 56
c42257 35442 -53368
c19915 36696 -33208
c2294 26994 560
c44581 32142 -14560
c14317 33198 -10528
c26456 36696 -448
c19522 36168 60536
c42664 35838 -53368
c29605 36696 -952
c34079 36366 -16576
c47026 35838 13160
c27338 37026 4088
c35978 34584 6608
c30617 33198 -14560
c5973 35508 -43288
c23931 37356 24752
c41486 33066 3080
c44546 36630 23744
c50236 35376 5600
c41730 35904 -35224
c9310 37356 25256
c46397 34584 22736
c28669 35244 6608
c29648 37488 24248
c34392 36168 -31192
c3420 35772 13664
c1594 36168 5096
c31867 36102 2576
c25932 35310 -45304
c10862 36762 -1456
c40767 35706 -40264
c4551 36960 -952
c20067 36366 14168
c38605 37290 4088
c38696 36036 -35224
c19702 36366 -32200
c40062 36300 56
c36355 36036 26264
c35788 35904 -38248
c29193 34848 22736
c25309 36036 -53872
c45299 36432 26264
c6410 34782 -20608
c37877 35508 21728
c2336 35640 -37744
c7330 36828 -33208
c31394 28050 560
c2245 37290 -33712
c7083 36762 -32200
c17324 36432 -43288
c45172 36168 13664
c38976 28314 560
c18749 33726 12656
c2088 36366 -16072
c9744 34782 -20104
c21670 36168 -31696
c4224 33000 1064
c12408 35904 -11536
c35729 36894 -16576
c25353 34782 -15064
c49781 36894 -32704
c23311 36828 -46312
c49658 36366 23240
c51076 36828 -15568
c14426 34848 -43792
c32216 32274 -36736
c27600 35706 -9016
c3955 35772 -43792
c41355 36696 -45808
c46503 36630 -1960
c45010 35046 -38752
c12303 36696 -35224
c4163 35442 -49840
c12267 36102 -18088
c18818 36564 26264
c42842 34914 22232
c18246 35376 22736
c48714 36234 -56896
c50070 36498 -29680
c28610 35376 -7000
c44202 36498 51968
c40565 35640 22736
c13992 33066 -36736
c40527 36564 56
c10920 36696 13664
c2876 36102 52472
c39346 36234 -35728
c23341 37026 -54376
c36628 36960 -12544
c8948 34056 1064
c7994 35970 -38752
c10849 37026 -1456
c47695 37422 -34216
c36007 37752 24248
c21243 36762 6104
c48792 36300 -11536
c47467 37620 25256
c32089 35772 -7504
c44543 29634 560
c13913 37026 -32200
c43520 35508 20720
c27228 34056 1568
c5740 36036 21728
c4888 36168 22736
c34991 37158 23744
c14485 37092 -17080
c25120 35112 1568
c21084 33858 12656
c42489 35640 40880
c4283 35376 1568
c29275 36366 2576
c45241 35178 19208
c48307 35640 1568
c20235 36366 13160
c19808 36432 5096
c50061 35046 22232
c16565 35904 6608
c4287 36564 -14056
c31562 35574 52976
c50125 36432 -24136
c25703 35904 1568
c18214 33462 -10528
c19787 37884 24752
c44441 35112 1064
c37079 36102 49448
c31643 37158 -16576
c15581 35970 -20608
c47131 35706 19208
c28237 36894 23240
c6431 35838 -11032
c5387 35310 22232
c37324 36234 19208
c28116 36036 5600
c15144 36366 -35728
c5260 36696 5096
c38514 36564 -37744
c31479 37224 -952
c21003 35904 -17584
c28230 34122 12656
c11698 34452 7112
c794 37290 61040
c29958 36366 20216
c3103 36630 2576
c32261 37290 -1456
c44677 29898 560
c28553 35376 41384
c10104 36696 19712
c6460 38016 24248
c46358 36696 48944
c40011 35838 -52864
c12503 35376 1064
c8960 36630 -35728
c37477 36828 -24136
c51033 30162 560
c9782 35640 -54880
c36730 36300 -23632
c48626 37092 -13048
c720 34254 -14560
c47516 35838 22232
c28964 36762 19208
c8783 36432 -21112
c11691 36168 21728
c28233 35112 7112
c32139 33066 18704
c20062 37224 -34720
c26670 35970 -42784
c9833 33330 18704
c3146 36828 4592
c19290 36498 -21616
c14980 35970 52976
c12120 36828 -14056
c20233 36432 -17584
c12756 36696 5600
c33970 36366 -8512
c46261 33726 -10528
c16128 36894 2576
c1895 35046 2072
c7656 36432 22736
c47281 36432 -31696
c11004 36630 -8512
c13966 36960 -17584
c46287 33858 18704
c41574 36498 -22120
c34446 36564 -11536
c9747 35310 2072
c44028 34254 18704
c7619 36366 2072
c24283 36366 22232
c1332 35904 -5488
c7557 37158 -32200
c34990 36960 13664
c31543 35574 -44296
c1933 35772 7112
c8170 35640 1064
c26 35310 -39256
c17335 35706 -44800
c32807 36630 51968
c47403 36564 6608
c33868 37488 -952
c34790 35904 1064
c743 36498 -38752
c18113 36366 -52864
c21131 29898 -19600
c3595 36168 1568
c15001 37290 -32704
c32055 36696 40880
c44147 36894 13160
c41926 36300 -7000
c13273 36168 1064
c2241 37884 25256
c23664 37422 6104
c39992 34254 12656
c19356 35970 -42280
c44679 36432 1064
c45954 37554 -33712
c49431 37158 2576
c3559 36630 2072
c29555 35904 15176
