TotalDisplacement 3349410
MaxDisplacement 217
NumCells 210904
c152445 6930 7311
c95704 6966 4515
c196714 6946 4059
c152530 6935 7659
c152904 6925 7611
c85709 6940 3639
c196557 6929 4191
c66835 6946 4983
c123940 6945 6843
c200825 6958 4263
c200196 6951 5175
c126499 6938 6159
c152413 6936 7335
c75153 6874 6231
c199842 6951 6063
c20455 6918 4203
c128384 6943 6831
c85861 6931 3939
c44277 6909 4791
c182951 6934 8103
c152933 6932 7515
c111779 6959 6075
c10262 6925 4371
c197513 6933 6195
c85175 6961 3783
c77463 6952 5283
c77600 6885 5547
c77669 6955 5187
c181246 6936 7815
c63957 6953 5211
c152903 6934 7443
c185256 6923 3111
c184485 6969 2199
c84443 6960 3723
c95761 6969 4527
c36130 6947 4971
c20415 6959 4239
c116873 6944 6243
c85920 6946 3687
c111746 6957 5943
c28020 6926 4347
c77700 6956 5223
c76923 6958 5295
c152160 6944 7539
c77663 6919 5355
c21205 6956 5739
c95806 6939 4431
c76612 6896 6231
c76055 6920 5367
c64738 6921 4815
c152834 6941 7671
c129572 6940 6867
c84645 6965 3759
c84407 6942 3579
c199369 6934 3147
c90879 6954 5055
c122875 6914 6135
c62843 6897 4215
c125685 6937 7083
c93317 6950 5043
c181898 6937 8079
c95840 6943 4443
c85921 6942 3615
c85871 6964 3975
c184864 6938 3171
c139479 6956 4227
c182095 6926 7923
c185911 6937 3051
c183632 6969 2583
c183029 6937 8211
c123374 6937 7119
c152711 6930 7455
c186175 6935 6927
c152172 6938 7611
c30132 6867 4335
c128478 6940 6999
c77512 6950 5679
c202976 6933 6387
c63953 6948 5979
c84709 6926 3471
c77777 6953 5151
c47305 6961 4755
c77450 6963 5187
c181255 6938 8199
c152354 6920 7731
c185827 6938 3087
c78965 6910 4095
c184497 6969 2067
c181253 6947 8271
c123518 6947 6363
c127666 6936 6255
c78607 6946 4035
c95770 6968 4503
c78790 6937 3927
c205347 6935 5991
c185756 6969 2355
c85593 6950 3579
c85081 6955 5907
c4422 6947 4047
c77656 6961 5247
c84815 6918 3543
c200851 6947 5019
c10130 6945 4371
c69223 6949 6027
c185086 6969 1791
c203055 6950 6051
c85543 6947 3795
c200906 6952 5031
c10124 6934 4311
c152751 6946 7611
c31333 6933 4323
c127368 6944 6927
c186026 6939 3039
c183456 6939 7743
c84852 6956 3363
c111900 6955 5787
c199546 6948 6219
c85422 6933 3339
c84502 6937 3531
c71925 6954 6027
c66659 6955 4983
c95837 6958 4695
c77106 6900 5403
c63931 6942 4839
c153423 6946 7599
c184296 6969 2187
c24576 6931 6015
c125926 6949 6771
c196572 6941 4191
c184080 6969 2295
c44551 6918 4827
c203336 6901 5871
c127780 6938 6711
c84890 6890 3819
c126718 6934 7071
c84654 6948 3675
c85584 6935 3423
c206829 6974 4527
c66539 6932 4815
c78009 6968 3987
c31240 6900 4383
c127359 6950 6783
c62149 6891 4287
c200918 6962 4983
c186155 6937 3063
c121944 6930 6975
c77561 6963 5787
c67149 6951 4851
c44550 6942 4863
c67013 6955 4035
c198485 6958 7191
c75947 6964 5223
c126883 6936 7131
c64661 6960 4803
c197386 6940 3267
c63821 6945 4155
c183204 6940 8223
c77710 6959 5043
c77478 6951 5391
c86019 6963 3387
c184542 6969 1995
c76461 6936 6267
c183801 6977 2811
c85855 6896 3915
c181557 6932 7995
c152326 6946 7455
c200880 6955 5127
c203762 6938 6135
c95560 6958 4659
c31800 6958 4251
c182947 6946 8127
c127377 6938 6903
c47379 6962 5151
c152700 6939 7431
c84247 6956 4575
c183790 6933 7059
c116870 6943 6459
c181906 6939 8151
c65656 6910 4875
c76018 6892 5547
c27885 6909 4299
c95569 6955 4479
c125917 6942 6699
c198589 6946 7767
c44554 6942 4827
c181794 6941 8091
c95506 6967 4695
c182515 6931 7923
c77726 6949 5307
c76938 6951 5667
c67143 6963 5199
c47299 6937 4647
c65615 6924 4875
c20897 6944 4023
c46799 6939 4815
c181716 6941 8259
c76179 6879 5835
c129991 6952 6111
c203054 6960 5907
c84334 6913 3483
c76123 6960 5235
c76683 6930 5367
c126895 6942 7035
c84946 6907 3915
c185085 6969 1863
c196748 6904 4083
c184469 6969 2643
c95627 6958 4563
c111381 6936 6123
c85557 6908 3567
c120432 6931 6507
c183007 6952 7827
c63789 6972 5223
c126701 6941 7095
c85594 6931 3543
c127362 6930 6651
c75290 6941 6123
c67139 6952 5955
c63949 6929 5847
c78614 6960 4011
c71938 6926 5967
c153248 6945 7311
c197309 6922 5643
c77652 6954 5307
c77218 6962 5307
c153205 6952 7623
c181258 6942 8103
c63781 6935 4935
c185477 6969 1851
c120401 6941 6555
c95646 6967 4551
c127913 6949 6903
c205340 6952 4467
c65476 6965 4779
c124600 6959 6831
c44261 6941 4899
c129152 6943 6687
c129151 6930 6615
c77959 6908 5319
c196574 6967 4251
c65541 6973 4503
c203306 6972 5775
c85339 6933 3519
c69451 6940 6351
c67017 6931 4635
c85560 6929 3711
c129543 6948 6567
c76966 6971 5187
c125678 6930 6399
c77728 6867 5379
c77460 6942 5331
c83591 6969 2607
c76925 6969 5247
c184198 6981 2799
c127633 6945 6399
c111752 6962 5931
c76544 6950 5331
c31124 6927 4407
c77625 6946 6207
c85551 6938 3627
c66213 6952 4131
c185647 6969 2463
c110765 6948 5991
c205104 6941 7239
c65693 6958 5091
c111721 6975 5799
c181556 6937 7983
c63959 6957 5115
c78002 6937 3891
c185915 6949 3027
c122939 6939 6987
c4296 6974 4539
c85165 6915 3555
c84677 6920 3303
c127789 6936 6891
c65545 6966 4479
c184640 6969 2091
c78819 6973 3975
c184895 6950 3231
c153132 6944 7359
c77142 6949 5427
c77644 6927 5355
c84396 6944 3447
c23900 6950 6123
c78622 6969 4011
c77722 6972 5199
c122071 6926 6603
c84482 6921 3483
c24573 6947 6255
c20412 6953 4023
c185527 6946 3063
c152689 6944 7419
c183088 6943 7911
c84615 6920 3495
c84439 6965 5763
c125421 6947 6891
c28000 6924 4383
c127235 6948 7131
c27884 6972 4491
c184539 6969 2175
c122508 6945 7263
c64734 6952 4899
c183471 6951 7923
c77056 6977 5211
c66300 6981 4515
c85480 6927 3555
c124867 6934 6603
c129157 6934 6879
c78993 6934 4107
c181847 6945 8175
c125905 6952 6759
c122182 6961 6819
c124185 6919 6471
c66313 6966 5163
c63962 6960 4851
c184945 6931 3111
c65602 6965 4731
c45472 6968 4803
c129573 6948 6735
c126485 6949 6723
c120054 6937 6423
c196571 6952 4179
c78777 6967 3963
c111018 6964 5943
c129747 6921 6543
c126414 6955 6891
c126480 6945 6675
c124805 6953 6567
c152317 6948 7575
c31239 6881 4335
c85575 6932 3483
c153499 6946 7227
c77027 6915 5319
c101913 6925 3855
c78594 6976 4011
c181952 6946 8163
c77571 6914 5871
c184756 6989 2787
c128616 6946 7071
c85195 6948 3807
c84626 6935 3555
c122505 6940 7203
c76825 6849 5535
c85548 6930 3855
c20407 6964 4035
c152216 6943 7515
c184933 6946 3075
c84844 6963 3399
c95708 6937 4623
c184886 6983 2859
c66222 6937 4119
c84608 6898 3819
c84708 6931 3507
c111749 6951 6135
c76948 6911 5559
c127944 6941 6519
c153232 6946 7287
c93307 6971 5163
c28006 6929 4299
c84525 6942 3867
c183193 6953 8067
c65618 6930 4887
c64658 6898 4911
c36039 6967 5043
c44283 6940 4635
c26435 6975 4251
c200870 6973 5079
c152327 6947 7383
c77426 6944 5607
c110565 6956 5991
c125721 6945 7275
c153317 6947 7527
c199563 6944 7731
c76861 6973 5139
c76535 6946 5619
c77445 6971 5151
c199551 6950 6015
c127162 6952 7047
c77867 6945 5343
c77214 6979 5151
c77908 6865 5535
c124691 6919 6963
c78254 6940 3903
c64828 6935 4923
c184367 6969 2595
c126396 6954 7155
c84609 6967 3747
c198643 6959 4167
c77567 6944 5823
c76675 6935 5355
c67014 6967 4047
c121939 6940 6507
c76149 6916 5439
c185681 6969 2031
c203026 6935 5883
c24574 6963 6051
c77082 6949 5631
c153115 6948 7407
c76403 6957 5631
c127763 6950 6627
c181492 6958 7923
c116973 6925 6483
c184432 6974 2163
c128571 6947 6807
c181245 6944 7863
c76846 6874 5535
c20510 6949 4107
c119868 6953 6399
c127379 6941 6615
c77662 6973 5175
c78791 6977 4023
c126759 6940 7299
c125908 6961 6807
c129695 6950 6183
c200959 6972 5091
c78971 6984 3975
c66261 6960 4719
c86010 6942 3291
c64660 6970 4755
c76712 6957 5343
c110995 6926 6171
c183005 6938 7899
c182800 6947 7959
c85109 6924 3567
c84825 6958 3663
c183594 6951 7719
c64700 6966 4839
c76826 6941 5655
c85146 6962 3687
c84418 6949 3423
c182094 6956 7995
c1450 6964 3363
c111750 6961 5955
c129178 6944 6795
c76426 6932 5859
c66956 6966 5007
c197562 6944 3303
c201053 6953 6207
c184538 6977 2199
c44417 6952 4815
c152444 6949 7251
c63622 6903 4911
c124234 6954 7035
c184530 6969 2547
c126409 6950 6915
c75922 6943 5367
c181825 6951 7839
c84889 6961 3807
c66911 6972 5751
c64720 6946 4647
c152131 6950 7635
c196693 6966 4863
c27882 6938 4407
c10251 6946 4323
c120228 6968 5955
c10119 6945 4395
c85448 6945 3543
c205072 6946 6159
c184942 6962 2979
c126885 6950 6555
c85114 6961 3699
c184628 6969 2571
c197542 6941 3339
c153080 6947 7563
c84461 6954 3627
c203316 6957 5703
c126774 6952 6519
c76343 6958 5679
c84642 6946 3855
c126585 6951 6795
c20611 6985 4011
c84846 6943 3483
c128575 6938 6963
c184761 6983 2871
c85072 6953 5895
c84307 6962 3375
c101930 6971 4743
c184665 6965 2967
c129567 6945 6879
c76331 6977 5763
c129949 6945 6495
c20523 6959 4059
c119278 6943 6447
c111743 6945 5919
c77716 6968 5259
c152325 6955 7371
c77683 6981 5175
c20285 6909 4083
c198441 6955 6915
c129786 6952 6927
c8643 6938 4875
c122183 6962 6771
c76490 6927 5319
c85627 6958 3651
c20670 6917 4083
c20414 6952 4143
c125934 6949 6615
c64685 6930 4671
c123715 6956 6795
c206824 6951 4635
c66267 6987 4527
c38838 6978 5067
c85215 6949 3435
c118595 6909 6231
c128115 6974 6807
c122194 6963 6987
c101929 6925 4791
c78005 6945 3927
c200815 6976 4047
c78782 6948 4071
c84369 6950 3411
c120405 6952 6411
c152371 6951 7467
c37066 6978 5055
c185843 6951 3111
c64945 6987 4503
c125071 6937 6639
c20300 6910 4215
c76256 6875 5379
c152410 6952 7323
c76165 6953 5847
c84529 6971 3879
c185093 6969 2895
c123558 6951 6447
c77012 6982 5127
c152918 6960 7563
c184087 6977 1995
c185372 6981 2175
c200932 6944 5583
c124846 6936 6531
c207021 6944 4887
c85368 6937 3567
c85078 6963 5823
c124231 6961 6927
c84681 6972 3387
c95604 6964 4599
c185772 6978 2595
c152712 6966 7467
c122488 6954 7095
c78605 6948 3903
c184638 6980 2055
c183157 6953 7971
c1195 6949 4455
c122175 6955 6711
c77956 6976 5259
c63930 6949 4887
c207892 6952 4443
c76716 6951 5319
c184295 6982 2163
c8729 6965 4467
c85505 6971 3663
c79172 6992 3987
c76034 6957 5655
c77451 6980 5199
c196710 6975 3963
c110162 6974 5943
c181878 6953 7755
c76242 6903 5547
c206792 6963 4995
c85148 6924 3843
c183984 6963 3027
c182798 6953 8055
c196573 6969 4155
c77154 6909 5451
c63840 6978 4767
c124168 6960 6315
c95869 6965 4575
c66838 6930 4791
c71952 6960 6039
c63784 6980 5163
c76974 6983 5187
c116348 6949 6483
c153268 6954 7683
c183055 6962 7887
c184202 6981 2883
c76414 6913 5403
c85547 6940 3831
c181939 6959 7947
c127667 6955 6195
c184084 6977 2103
c183181 6954 7875
c76958 6919 5463
c127883 6952 6963
c127169 6925 6435
c75912 6956 5391
c126604 6954 6867
c185612 6977 2259
c111031 6954 6003
c85022 6936 3843
c77514 6944 5415
c62835 6983 4239
c197536 6944 3327
c152173 6955 7431
c119406 6958 6399
c10121 6958 4323
c183792 6939 3195
c76862 6964 5103
c95729 6950 4623
c75274 6950 6279
c125303 6930 6951
c20946 6953 4191
c127966 6954 7239
c184551 6977 2091
c152153 6954 7611
c111019 6958 5895
c185091 6969 2931
c138703 6978 3771
c123520 6955 6387
c124164 6936 6435
c31234 6958 4407
c125061 6931 6663
c84596 6970 3735
c85221 6941 3519
c152529 6955 7635
c127282 6952 7107
c127837 6939 6855
c111029 6973 5907
c110626 6903 5835
c127381 6960 6891
c181501 6950 8223
c95505 6964 4587
c122097 6974 6819
c66658 6979 4731
c77506 6936 5499
c182001 6961 7983
c78010 6951 3843
c110095 6933 5871
c122485 6963 7047
c85026 6955 3327
c181498 6954 8115
c124864 6967 6459
c200903 6959 6159
c84312 6957 3603
c78606 6942 4419
c184434 6969 2139
c85644 6958 3411
c65490 6975 5007
c181852 6947 8151
c183011 6963 7827
c76776 6919 5451
c127907 6942 6591
c200890 6981 5115
c95653 6969 4659
c10126 6957 4395
c152920 6953 7671
c85110 6975 3723
c12375 6946 4347
c196695 6960 4815
c79088 6942 3939
c67137 6973 5931
c77667 6965 5343
c184531 6969 2403
c129988 6961 6111
c152360 6947 7695
c185771 6969 2655
c95846 6962 4611
c66834 6954 4947
c85603 6952 3519
c110094 6966 6075
c78864 6960 4179
c66836 6976 4743
c77679 6959 5319
c125689 6959 6975
c126550 6947 6603
c26442 6951 4419
c185408 6981 2931
c181694 6959 7875
c21004 6974 5331
c123714 6954 6723
c63951 6948 5883
c84593 6961 3531
c129993 6971 6075
c78997 6981 3951
c184941 6941 3099
c85323 6956 5859
c77535 6961 5691
c85312 6947 3639
c65591 6981 4779
c77203 6965 5655
c77151 6889 5535
c76953 6961 5715
c65776 6946 4959
c128577 6943 6951
c77599 6935 5571
c35682 6977 5103
c95805 6958 4455
c79148 6963 4071
c84304 6962 3351
c185504 6969 2619
c125720 6961 7275
c117551 6953 6375
c203334 6993 5103
c95853 6980 4479
c127665 6956 6291
c111109 6945 5967
c183804 6978 2607
c185604 6969 2451
c181933 6959 7839
c75202 6943 6171
c62152 6942 4203
c185778 6983 2151
c64629 6966 4827
c84836 6974 3699
c153116 6952 7539
c111273 6969 5895
c127069 6946 6471
c77706 6951 5367
c199691 6983 5055
c84352 6945 3567
c95836 6998 4515
c77395 6999 5091
c185974 6957 3051
c84379 6955 3507
c153226 6957 7347
c111791 6982 5787
c78596 6974 4059
c21202 6949 5727
c127935 6937 6543
c95570 6971 4611
c111751 6968 6003
c181689 6967 7839
c84781 6944 3495
c124259 6948 6951
c84848 6957 3423
c95622 6992 4491
c127867 6940 6939
c152932 6959 7443
c67147 6960 4959
c185526 6983 2907
c200767 6925 4215
c129380 6965 6759
c129622 6967 6783
c127873 6949 6639
c90866 6974 5019
c182097 6958 8019
c183263 6949 7899
c122922 6958 7011
c85404 6962 3543
c76427 6968 5823
c77708 6948 5355
c78998 6954 3939
c85664 6951 3291
c128627 6948 7203
c84399 6966 3519
c127798 6970 6771
c77458 6976 5307
c101922 6969 4707
c184070 6977 2643
c128549 6968 6963
c197384 6952 3339
c90880 6993 5175
c125265 6956 6855
c76890 6964 5391
c126389 6952 7299
c20660 6939 4095
c76019 6934 5451
c75063 6937 3315
c44644 6978 4755
c76025 6989 5235
c77890 6974 5487
c24575 6964 5991
c197347 6959 3123
c95705 6974 4575
c79169 6927 3915
c123542 6967 7203
c152372 6961 7311
c65587 6977 4863
c125684 6963 7107
c127112 6957 7059
c85208 6970 3351
c209234 6965 6303
c78916 6957 3903
c181977 6962 7959
c122902 6961 6879
c78787 6988 4035
c197482 6954 3219
c120307 6964 6291
c128506 6949 6531
c63958 6988 5187
c84501 6950 3471
c84819 6956 3591
c10250 6965 4371
c64711 6977 4719
c65542 6975 4587
c84809 6963 3795
c63812 6979 5031
c184534 6969 2415
c85714 6951 3615
c181899 6960 8079
c85390 6960 3447
c77655 6988 5199
c185616 6985 2127
c184033 6963 3195
c118705 6965 6519
c183212 6961 8031
c111722 6975 6003
c183826 6998 2823
c25305 6989 4479
c47302 6988 4731
c183097 6961 7971
c153082 6962 7611
c76060 6985 5211
c77880 6952 6171
c153331 6953 7503
c79118 6959 4107
c196567 6951 4347
c125922 6961 6687
c126580 6971 6987
c20380 6960 4191
c200715 6951 7791
c203036 6952 5919
c197570 6954 3435
c76682 6979 5487
c77438 6937 5271
c129632 6955 6603
c127905 6939 6663
c185836 6961 3039
c10252 6954 4311
c76937 6971 5667
c85116 6973 3783
c196867 6922 3819
c129992 6966 6183
c78266 6966 3867
c79107 6976 4155
c184040 6959 3111
c124745 6957 6639
c152706 6965 7503
c77435 6970 5703
c75273 6966 6255
c78795 6995 3999
c76180 6961 5859
c64941 6966 4455
c199743 6999 5223
c20306 6966 4107
c84813 6958 3615
c129608 6977 6915
c76347 6940 5439
c77548 6953 5643
c184081 6977 2139
c183786 6962 3243
c127957 6960 6531
c127847 6955 6735
c127896 6962 6867
c152349 6973 7563
c76283 6937 5523
c85577 6956 3483
c121951 6964 6615
c77190 6959 5367
c76334 6962 5595
c24578 6958 6135
c152150 6959 7587
c122495 6962 7023
c122863 6970 6639
c85307 6963 3507
c77204 6975 5619
c122501 6951 7071
c122524 6972 6975
c85409 6967 3483
c20423 6954 4119
c181772 6959 7851
c153190 6964 7587
c85332 6965 3339
c153538 6967 7515
c13424 6947 4431
c184943 6965 2991
c84784 6968 3495
c184901 6962 3051
c79152 6981 4167
c85220 6975 3507
c63819 6956 4635
c183367 6963 8127
c26437 6957 4443
c198330 6955 7143
c129186 6950 6651
c35687 6976 4995
c77024 6936 5475
c198670 6976 4143
c76413 6973 5343
c127764 6971 6603
c69462 6960 6267
c20376 6969 4131
c124850 6966 6375
c77515 6944 5499
c181239 6974 7827
c77112 6931 5559
c85528 6971 3615
c85715 6981 3519
c37064 6991 5043
c118589 6949 6351
c152747 6962 7659
c20410 6984 4155
c186143 6969 2511
c110166 6973 6063
c185714 6974 2559
c31797 6947 4359
c182518 6973 7887
c129200 6973 6519
c152343 6973 7503
c95832 6994 4539
c78008 6961 3891
c78925 6983 4059
c124844 6944 6423
c27879 6955 4431
c183672 6981 2895
c84594 6969 3627
c130016 6970 6219
c64707 6977 4707
c127997 6954 6939
c185262 6995 2871
c200189 6986 5139
c152176 6963 7539
c182610 6955 8151
c10259 6985 4263
c64743 6985 5007
c183190 6964 8067
c85875 6988 3963
c84327 6966 3579
c182520 6959 7899
c126772 6967 6627
c85703 6969 3807
c124849 6971 6291
c122952 6968 7059
c152708 6952 7491
c124275 6972 6039
c198617 6965 7251
c152733 6965 7551
c202970 6966 6027
c184625 7001 2811
c74337 6979 6027
c76592 6978 6303
c185645 6969 2691
c95623 6989 4587
c196559 6866 4275
c122328 6960 6435
c76924 6989 5247
c65599 6969 4959
c196568 6956 4359
c77863 6949 5499
c20901 6985 4227
c122266 6949 6579
c86007 6973 3363
c77469 6993 5211
c122186 6959 6423
c24571 6963 6195
c123817 6966 6567
c67151 6977 4839
c127915 6971 7047
c111788 6972 5979
c90874 6987 4995
c84600 6979 3795
c84722 6970 3411
c197500 6959 3255
c76534 6981 5631
c85558 6960 3639
c197504 6953 3207
c182004 6964 8055
c46972 6962 4875
c184071 6969 2523
c185704 6969 2727
c63823 6992 4023
c126579 6957 6579
c76867 6993 5151
c123816 6962 6579
c74858 6962 6351
c153294 6972 7575
c116761 6954 6495
c77712 6967 5319
c127890 6966 6699
c184436 6969 2019
c204854 6983 5751
c95510 6941 4671
c77414 6953 5271
c76713 6984 5307
c85107 6945 3711
c123801 6969 6843
c197660 6874 4275
c182797 6960 7911
c184927 6961 3099
c127649 6958 6591
c63950 6974 5811
c95706 6982 4563
c84520 6976 3639
c85915 6996 3951
c182745 6967 8019
c153246 6968 7239
c77153 6909 5511
c84478 6963 3267
c76417 6960 5283
c84627 6963 3327
c125912 6956 6663
c122241 6969 6855
c182744 6976 7911
c200490 6966 3303
c85335 6970 3375
c44549 6983 4803
c184959 6956 3135
c76784 6966 5427
c76679 6969 5391
c77748 7004 5163
c123815 6964 6507
c122133 6957 6651
c76994 6956 5499
c152167 6970 7455
c95559 6997 4479
c126465 6968 6735
c128514 6974 6939
c79163 7002 4011
c184423 6983 2595
c197215 6960 3183
c794 6979 5895
c66995 6996 5043
c85352 6972 5883
c77827 6987 5067
c84386 6969 3591
c27880 6915 4287
c152796 6960 7491
c75573 6996 5199
c84791 6986 3507
c20302 6972 4071
c197318 6968 3171
c85333 6968 3315
c76400 6979 5655
c123536 6973 6483
c127297 6964 7299
c199895 6971 7695
c84356 6969 3927
c93306 7000 5079
c12006 6958 4347
c184894 6973 3099
c181005 6966 7707
c183481 6973 7863
c84673 6970 3423
c125290 6979 6987
c77016 6996 5067
c84605 6989 3759
c183162 6979 7899
c128113 6972 6951
c85413 6974 3579
c95792 6989 4575
c181236 6966 7731
c129685 6947 6543
c181875 6969 7803
c111735 6977 5991
c85877 6956 3831
c124787 6963 6543
c77718 6963 5271
c95738 6983 4455
c183677 6989 2919
c84676 6948 3459
c63968 6988 4719
c126397 6957 6999
c20355 6974 4107
c183178 6969 7815
c184076 6974 2355
c203407 6973 5727
c85200 6956 3291
c8731 6949 4299
c197800 6980 5739
c127884 6970 6999
c78821 6996 4035
c126881 6961 7263
c197225 6956 3147
c76037 6926 5511
c199643 6988 5895
c182166 6963 7779
c181554 6982 7923
c77739 6978 5295
c127258 6977 7275
c120236 6982 6051
c66994 6994 5127
c152714 6967 7527
c85392 6967 3603
c181476 6968 7767
c67021 6975 4695
c127617 6968 6243
c85925 6980 3615
c122659 6985 6927
c182057 6974 8223
c181960 6975 8151
c77736 6994 5259
c122947 6970 7179
c186097 6977 2967
c153229 6965 7359
c85795 6970 7335
c84748 6986 5799
c184929 6976 3219
c77431 6975 5319
c85455 6989 5787
c185617 6978 2007
c84847 6960 3567
c183787 6970 3231
c77869 6944 5559
c66309 6959 4935
c76802 6997 5235
c95845 7004 4503
c152174 6971 7539
c198432 6966 7287
c111778 6980 6075
c78013 7008 3987
c84535 6991 3747
c85657 6982 5931
c184210 6969 2943
c119422 6979 6375
c128504 6980 6795
c198706 6970 6111
c78992 6978 4119
c77077 6969 5499
c77442 6952 5415
c75660 6922 6231
c84239 7007 4515
c76036 6954 5607
c183505 6978 7791
c66231 6997 3963
c76315 6905 5535
c126420 6967 6711
c128456 6978 7035
c31455 6944 4383
c124272 6977 6135
c21195 6913 5835
c186174 6971 3159
c84674 6982 3351
c84560 6969 3651
c84619 6976 3543
c129953 6970 6147
c75230 6959 6171
c184297 6977 2067
c196696 6986 4839
c76779 6932 5547
c183180 6968 7851
c197734 6977 5847
c120406 6969 6267
c184213 6957 3003
c122329 6975 6447
c125687 6959 7155
c77693 7005 5199
c196866 6965 3831
c77494 6936 5511
c127364 6988 6795
c20543 7011 4011
c77563 6992 5823
c153242 6978 7455
c77953 6965 5415
c125289 6962 7083
c76908 7012 5187
c152166 6972 7635
c84286 6976 3435
c65488 7006 5151
c209185 6946 5571
c153257 6976 7359
c152341 6968 7491
c63964 6927 4911
c66206 6976 4947
c12811 7004 4527
c85717 6977 3483
c85318 6946 5871
c27881 6978 4323
c90865 7017 5175
c77603 6955 5559
c20354 6998 4143
c152718 6973 7263
c65685 6971 4971
c183664 6988 3111
c66839 6989 4983
c185413 6998 2847
c20657 6951 4095
c65780 6985 4971
c128107 6983 6783
c76965 6967 5367
c85475 6972 3675
c66959 6996 5007
c78573 7007 4035
c124165 6968 6435
c76538 6962 5607
c185780 6973 1911
c20387 6993 4119
c182517 6973 7851
c119418 6984 6291
c76984 6972 5643
c153230 6973 7347
c181712 6971 8187
c1188 6988 3519
c111727 6986 5943
c85210 6975 3375
c122279 6973 7227
c126843 6959 7071
c185668 6973 2751
c183668 6958 3087
c126578 6966 6591
c129378 6980 6207
c128574 6973 6831
c85162 6980 3663
c84299 6976 3399
c210555 6986 4443
c129209 6984 7047
c85546 6995 3879
c124863 6957 6471
c84444 6976 3807
c84517 6994 3735
c28017 6966 4311
c85416 6984 3399
c127995 6973 7119
c123570 6975 6423
c76420 6980 5691
c127288 6981 7263
c31811 6952 4383
c75006 6979 6147
c66967 7013 5199
c153238 6979 7539
c95804 6988 4599
c84650 6993 3651
c126711 6978 7071
c20642 6998 4131
c122330 6970 6411
c84855 6964 3555
c26444 6985 4371
c84339 6972 3555
c116750 6974 6339
c200037 6959 6279
c153329 6975 7551
c184031 6968 3135
c129202 6975 6687
c85704 7002 3771
c184664 6965 3075
c76916 6981 5715
c127914 6980 6975
c127918 6985 6939
c95801 6980 4419
c85691 6980 3555
c65634 6984 4695
c78967 6936 3915
c183599 6989 2931
c65792 6998 5019
c20375 6994 4227
c85473 6981 3807
c85555 6974 3687
c77499 6982 5427
c123551 6975 7299
c77391 6953 5355
c196558 6990 4167
c95701 6996 4599
c128498 6978 6723
c197203 6975 3207
c84395 6974 3471
c85640 6981 3315
c153193 6976 7683
c77137 6939 5451
c128580 6976 6903
c125915 6971 6591
c129627 6986 6771
c185614 6980 2211
c64773 7016 5163
c127267 6972 7155
c182923 6976 8067
c110092 6972 6015
c125723 6975 7083
c126888 6977 6531
c184208 6998 2835
c126478 6969 6663
c125267 6984 6963
c126594 6977 7143
c44276 6994 4779
c126756 6977 7215
c84827 6995 3723
c20643 6956 4095
c184482 6977 2247
c77629 6986 5595
c78926 7003 3951
c66549 7005 5055
c182286 6968 7755
c63843 6972 4683
c85185 6973 3567
c185923 6993 3099
c84417 6970 3339
c86014 6986 3375
c95714 6994 4467
c197622 6973 4935
c183192 6977 8235
c181250 6977 8259
c183033 6971 8103
c77910 6971 5583
c184209 6974 3039
c79099 7003 4047
c76017 6942 5403
c205074 6987 6075
c69464 6978 6267
c801 6984 5883
c122010 6990 7071
c198378 6977 7383
c95499 6952 4671
c128120 6985 6879
c127934 6987 6951
c129564 6975 6183
c122331 6980 6459
c183075 6982 8103
c129120 6981 6759
c85554 6958 3711
c182060 6978 8163
c184525 6981 2763
c79161 6924 4083
c182719 6978 8115
c85858 6981 3903
c201009 6970 6471
c84862 6985 3531
c127017 6979 6891
c124873 6991 7047
c8728 6991 4455
c184915 6984 2967
c129568 6965 6651
c116735 6973 6327
c152359 6966 7671
c184298 6988 2151
c197816 6991 4551
c85689 6993 3627
c122984 6970 7323
c78913 6993 3783
c67016 6997 4731
c77396 7008 5139
c182173 6975 7779
c28019 6964 4359
c20636 6933 4083
c126757 6980 7191
c184378 6993 2187
c75880 6966 5523
c182615 6979 8271
c75334 6968 6171
c77649 7020 5187
c63966 6971 4827
c93319 6946 4923
c4295 6984 4359
c198396 6991 7203
c95628 6997 4575
c181981 6979 7959
c76608 6976 6243
c76175 6985 5859
c183680 6982 2979
c63637 7002 4767
c63776 6968 4815
c95737 7003 4539
c79142 6896 4275
c75289 6993 6207
c20408 7014 4035
c77117 6992 5487
c84831 7009 3771
c63961 6963 4899
c93312 7007 4803
c77211 6971 5271
c84531 6934 3819
c125937 6976 6675
c125302 6990 6915
c64697 7001 4743
c66292 7006 5031
c183127 6980 8031
c64696 7002 4755
c67152 6988 4707
c183577 6984 7899
c76823 6951 5571
c129686 6978 6495
c122862 6988 6603
c95834 6996 4683
c85698 6989 3807
c183272 6972 7995
c85351 6980 5979
c183174 6981 8055
c111782 6998 5811
c181750 6983 7875
c128459 6986 6591
c20961 6966 4203
c65606 7007 4767
c111781 6987 6027
c76498 7016 5151
c125637 6979 6387
c127933 6977 6855
c93309 6983 4959
c16083 6997 4167
c24569 6994 6027
c203827 7008 5115
c76664 6987 5427
c67140 6989 5619
c127636 6968 6399
c77189 6948 5475
c153134 6980 7311
c64809 6997 4707
c36131 6999 4971
c95632 6997 4563
c183262 6981 7719
c129169 6992 7059
c122502 6985 7143
c125282 6991 7083
c181791 6988 7995
c84746 6937 5835
c127281 6978 7095
c75886 6967 5571
c78766 6969 3939
c185544 6980 1911
c84342 6982 3591
c183638 6981 2655
c205335 7013 4587
